snapped_at,price,market_cap,total_volume
2022-11-13 00:00:00 UTC,0.01734061690805016,432754.9484803965,45159.0241329191
2022-11-14 00:00:00 UTC,0.01690900277848686,422726.6035560345,43314.45660643029
2022-11-15 00:00:00 UTC,0.017031734448310958,427480.6614327183,48270.13252025709
2022-11-16 00:00:00 UTC,0.01707794619520488,427555.28320995974,49359.397367121346
2022-11-17 00:00:00 UTC,0.017098031039187916,427450.775979698,44735.75005776932
2022-11-18 00:00:00 UTC,0.01731103749900414,433231.654203436,45355.264468140835
2022-11-19 00:00:00 UTC,0.017189558139478197,430726.187689829,48894.443290001545
2022-11-20 00:00:00 UTC,0.017349403637534944,432900.4526353075,46355.975675551446
2022-11-21 00:00:00 UTC,0.016390365717013283,410309.7661715628,46032.99773086049
2022-11-22 00:00:00 UTC,0.015915107459287984,398998.80264182226,47041.138725301294
2022-11-23 00:00:00 UTC,0.0158449694927867,395333.11290956475,45225.250655274554
2022-11-24 00:00:00 UTC,0.015882125844340077,397186.1059392965,45351.4103485131
2022-11-25 00:00:00 UTC,0.015918620834597313,397922.7001647655,44207.87253631438
2022-11-26 00:00:00 UTC,0.016090433236847515,403342.05876764323,45941.50152044644
2022-11-27 00:00:00 UTC,0.015886959101681416,397599.278362629,44793.7260220456
2022-11-28 00:00:00 UTC,0.016061745529857428,400710.06995555427,45334.292819768125
2022-11-29 00:00:00 UTC,0.016040841690257625,400697.083441193,48825.19414101461
2022-11-30 00:00:00 UTC,0.016022183916166746,400622.6654380768,46916.815852860025
2022-12-01 00:00:00 UTC,0.01710788550989719,425920.27257474425,53569.37276983472
2022-12-02 00:00:00 UTC,0.017081207128546827,427747.660175113,48119.89238764942
2022-12-03 00:00:00 UTC,0.01684275899026719,421214.1023332783,43686.20930066735
2022-12-04 00:00:00 UTC,0.016836357981231294,421633.597007998,46016.308652760286
2022-12-05 00:00:00 UTC,0.016852174608460772,422887.45627341425,44905.83800959394
2022-12-06 00:00:00 UTC,0.017123507682373678,427752.17698237,43752.308726248346
2022-12-07 00:00:00 UTC,0.0172281730969667,429667.4451376055,45140.81121617163
2022-12-08 00:00:00 UTC,0.017007410729881125,424424.97535094124,43586.77930005737
2022-12-09 00:00:00 UTC,0.017085773753520363,428061.0826047,42110.99902637407
2022-12-10 00:00:00 UTC,0.017202354603684345,430883.2439638015,42464.84420876492
2022-12-11 00:00:00 UTC,0.017231510379963757,430297.77963723475,47716.61973716626
2022-12-12 00:00:00 UTC,0.017239878787104465,430132.8538725125,47620.52762198236
2022-12-13 00:00:00 UTC,0.01696270839866309,425883.9196117073,44449.18286410715
2022-12-14 00:00:00 UTC,0.01712465026945302,427176.52266779623,44654.87165468567
2022-12-15 00:00:00 UTC,0.017141381198803828,427963.13833408826,50029.04086340324
2022-12-16 00:00:00 UTC,0.016872444970001135,421272.403938237,46845.70230629929
2022-12-17 00:00:00 UTC,0.01598765071856493,414136.7236083045,43455.908164354165
2022-12-18 00:00:00 UTC,0.015977446932058985,399726.5032954097,48511.746931721136
2022-12-19 00:00:00 UTC,0.016064566417935015,401614.1604483755,45157.59258821384
2022-12-20 00:00:00 UTC,0.01614951643582783,402844.4726759245,26439.92371067158
2022-12-21 00:00:00 UTC,0.016143293610681675,402905.81515748275,46255.05631681399
2022-12-22 00:00:00 UTC,0.016135538989182116,402989.2434543105,46189.561639354746
2022-12-23 00:00:00 UTC,0.016147416283956443,401692.8715172142,45253.05339870651
2022-12-24 00:00:00 UTC,0.01603708448462567,399587.0679496708,45926.53747162094
2022-12-25 00:00:00 UTC,0.016146242112809687,403362.3486183782,44753.152821274896
2022-12-26 00:00:00 UTC,0.016344934900372587,407129.261771596,47065.387150036964
2022-12-27 00:00:00 UTC,0.01649482479476516,413183.85464957776,45086.475744092044
2022-12-28 00:00:00 UTC,0.016298452951124743,408241.5924280435,44932.30852604349
2022-12-29 00:00:00 UTC,0.01614649815783371,401651.48506727273,45765.989601523346
2022-12-30 00:00:00 UTC,0.016248896583253517,404176.976004422,45956.42922848426
2022-12-31 00:00:00 UTC,0.016086774240096018,402293.463607346,44730.24098104138
2023-01-01 00:00:00 UTC,0.01611552625731617,402643.57548594876,47695.38258694288
2023-01-02 00:00:00 UTC,0.016172592861144218,405552.603293509,48931.27943770639
2023-01-03 00:00:00 UTC,0.01627525822667983,406875.4910572242,44482.57554492594
2023-01-04 00:00:00 UTC,0.016242793660101118,404291.6055339385,47109.461736201076
2023-01-05 00:00:00 UTC,0.016312399123128696,408091.2431421615,49544.24699035421
2023-01-06 00:00:00 UTC,0.016222699290291128,405264.029955962,48760.55103412876
2023-01-07 00:00:00 UTC,0.016148854627783156,402766.63411397027,47608.11535107497
2023-01-08 00:00:00 UTC,0.016274840861168528,407292.108717834,48703.519141702796
2023-01-09 00:00:00 UTC,0.016157263188582755,404204.701871166,44475.72676215841
2023-01-10 00:00:00 UTC,0.016617564482607577,416540.99788431724,45818.38267605425
2023-01-11 00:00:00 UTC,0.016439117934645784,410827.815672551,45645.26583528585
2023-01-12 00:00:00 UTC,0.016454052267735178,407306.529492962,45150.297865867484
2023-01-13 00:00:00 UTC,0.017596926708022168,438316.4160887465,47175.30870255327
2023-01-14 00:00:00 UTC,0.017394457626409524,437122.1625128753,47122.07275475694
2023-01-15 00:00:00 UTC,0.018365456201324713,459598.15204169427,43869.992592270144
2023-01-16 00:00:00 UTC,0.01864128669527877,465940.48855750076,44110.16833814373
2023-01-17 00:00:00 UTC,0.018626015792586464,464687.0772852215,47268.9352442838
2023-01-18 00:00:00 UTC,0.018672935853954218,466696.8812992465,46660.94045039691
2023-01-19 00:00:00 UTC,0.01858859892157316,464792.4588184255,42402.39723420377
2023-01-20 00:00:00 UTC,0.018628784587096665,466613.347412584,45833.42330278622
2023-01-21 00:00:00 UTC,0.018490898837839102,460815.51928585075,46500.42481352666
2023-01-22 00:00:00 UTC,0.019256923992871065,479247.429384268,48353.110058506485
2023-01-23 00:00:00 UTC,0.019093443279112297,479099.4142120325,45389.33432541462
2023-01-24 00:00:00 UTC,0.019217406483690715,480041.768502142,46438.9901792436
2023-01-25 00:00:00 UTC,0.01913922136588625,481453.9963333873,44160.1742673871
2023-01-26 00:00:00 UTC,0.019189519142886496,478810.2495732863,46114.88994832568
2023-01-27 00:00:00 UTC,0.01933824774295129,482636.258110618,48388.68563510178
2023-01-28 00:00:00 UTC,0.01922717122946208,481920.2649141195,44535.78135577564
2023-01-29 00:00:00 UTC,0.01919427834005846,480547.51767296775,45514.010239740135
2023-01-30 00:00:00 UTC,0.01923205134856886,481399.50958960725,43898.38805439474
2023-01-31 00:00:00 UTC,0.01947521806005599,485250.78609455127,46867.54071632206
2023-02-01 00:00:00 UTC,0.01935720757472412,483747.2437854732,45659.20051103201
2023-02-02 00:00:00 UTC,0.019213248930043246,480583.2912482197,47859.76118001234
2023-02-03 00:00:00 UTC,0.019427590721766613,483682.488713229,47032.87606122789
2023-02-04 00:00:00 UTC,0.01947173883949039,485479.0637248618,47572.78765221657
2023-02-05 00:00:00 UTC,0.01962578408513995,491245.0564297025,48825.57516896555
2023-02-06 00:00:00 UTC,0.019479762344011796,485574.4187050885,40865.42463576171
2023-02-07 00:00:00 UTC,0.01918837973769087,478557.72927438,46320.97894734261
2023-02-08 00:00:00 UTC,0.019494793025144504,487917.4898595348,56644.733242925504
2023-02-09 00:00:00 UTC,0.019197257981883497,477660.4877398377,47442.191181609014
2023-02-10 00:00:00 UTC,0.0192517300632691,480600.94331984373,46690.40983319775
2023-02-11 00:00:00 UTC,0.019404850405119536,485994.9867458355,53680.927470652074
2023-02-12 00:00:00 UTC,0.019180316637833976,480278.10315561,44918.1341900271
2023-02-13 00:00:00 UTC,0.019079705338270168,478978.4817856535,45539.65057814196
2023-02-14 00:00:00 UTC,0.019170449410896285,479167.8518190748,43250.81515446191
2023-02-15 00:00:00 UTC,0.019083766878065088,479016.95342247223,47694.58910829846
2023-02-16 00:00:00 UTC,0.020049096785840576,500788.412593239,50373.30464469356
2023-02-17 00:00:00 UTC,0.020005232667598162,500435.468120093,44911.67397882519
2023-02-18 00:00:00 UTC,0.020108803780684536,499703.596193518,46026.819776767254
2023-02-19 00:00:00 UTC,0.019983752194364556,502276.0047836175,45446.849402901935
2023-02-20 00:00:00 UTC,0.020164062277865567,503773.15321483277,47982.84552843453
2023-02-21 00:00:00 UTC,0.01997389983721781,501521.877429953,48349.95715664582
2023-02-22 00:00:00 UTC,0.020010142172927892,499718.92662781023,41327.50691372882
2023-02-23 00:00:00 UTC,0.02005335153091918,501022.0549158197,45893.81368388592
2023-02-24 00:00:00 UTC,0.019996668316921325,499138.208380335,45745.138315185264
2023-02-25 00:00:00 UTC,0.01983663743844389,495873.181629523,49309.024057876624
2023-02-26 00:00:00 UTC,0.01969880682889975,493177.318659735,46025.38438308001
2023-02-27 00:00:00 UTC,0.019808178839663536,494829.2824381433,48544.77544223237
2023-02-28 00:00:00 UTC,0.01967968036190319,492091.4826788055,46931.019344646826
2023-03-01 00:00:00 UTC,0.01982239384051733,494767.080693717,44148.911299052364
2023-03-02 00:00:00 UTC,0.01994725497721026,498575.69995388074,48579.14582639833
2023-03-03 00:00:00 UTC,0.019981660014818544,500351.7587683523,48703.43799173882
2023-03-04 00:00:00 UTC,0.01982954642339296,495966.4601282975,44423.28018183104
2023-03-05 00:00:00 UTC,0.01977962249245766,495380.7349386382,46994.66221492256
2023-03-06 00:00:00 UTC,0.01969562359121724,492485.3190705237,47950.98489080108
2023-03-07 00:00:00 UTC,0.01977981810045803,493783.151102908,45905.659526494834
2023-03-08 00:00:00 UTC,0.01965516030001421,491085.520478217,45421.149247623434
2023-03-09 00:00:00 UTC,0.01963442835102507,490809.372473024,44023.1960862524
2023-03-10 00:00:00 UTC,0.01891251461705144,474959.2102653572,45341.47729062018
2023-03-11 00:00:00 UTC,0.01819224498926199,455202.03594548727,50019.20599543307
2023-03-12 00:00:00 UTC,0.018273517759965614,456777.65605055727,45776.91624641882
2023-03-13 00:00:00 UTC,0.019379563702864377,482647.48117231927,50930.72931446596
2023-03-14 00:00:00 UTC,0.02007734196414693,503931.5446564745,50591.241489153
2023-03-15 00:00:00 UTC,0.0202191377187619,505140.7120707975,47001.867831746305
2023-03-16 00:00:00 UTC,0.020325052508392026,508126.3127098007,49913.59322337636
2023-03-17 00:00:00 UTC,0.020086098918050896,504201.48234640574,44673.09088165864
2023-03-18 00:00:00 UTC,0.021263225036258843,532829.7538433678,48571.85357847408
2023-03-19 00:00:00 UTC,0.02125136060167607,530889.9614875403,46834.410473856464
2023-03-20 00:00:00 UTC,0.021275350832396994,530898.7339889453,44909.914298262986
2023-03-21 00:00:00 UTC,0.021418521321430028,536214.3627900502,47944.816948701795
2023-03-22 00:00:00 UTC,0.021283043227598015,532076.0806899503,47240.49988765226
2023-03-23 00:00:00 UTC,0.021393837546389887,537421.499718476,41616.23412408965
2023-03-24 00:00:00 UTC,0.02109218233443271,527447.5723653382,44865.79271685951
2023-03-25 00:00:00 UTC,0.021305995341367717,532635.6929768828,46733.03891365346
2023-03-26 00:00:00 UTC,0.02112014664837238,531132.8870262008,44615.57058955396
2023-03-27 00:00:00 UTC,0.02120541507388247,531233.6870895373,45393.02448813321
2023-03-28 00:00:00 UTC,0.021226239485757435,530529.8058379918,47288.00736252579
2023-03-29 00:00:00 UTC,0.021219003551485732,530267.9674035107,45417.622019678194
2023-03-30 00:00:00 UTC,0.021096941724794278,527367.1026148662,46620.04292039212
2023-03-31 00:00:00 UTC,0.021116294292087227,528708.5920079453,45526.03365602842
2023-04-01 00:00:00 UTC,0.0211186277238538,528252.6609771092,50684.1574529283
2023-04-02 00:00:00 UTC,0.021215572014154426,528306.5041056474,47599.66046682514
2023-04-03 00:00:00 UTC,0.021192238836634555,527552.8973478435,44080.83162318636
2023-04-04 00:00:00 UTC,0.02092467031925298,522851.0853611345,45496.631095092125
2023-04-05 00:00:00 UTC,0.021608775875595822,540593.8650800042,48451.060052534136
2023-04-06 00:00:00 UTC,0.02173603879411759,543872.7222491525,47943.68004499627
2023-04-07 00:00:00 UTC,0.021858606876206322,546482.4410684742,46362.127043040484
2023-04-08 00:00:00 UTC,0.021769327979788346,543722.9856368053,41998.55188298296
2023-04-09 00:00:00 UTC,0.021862377313959992,544844.1190183243,45948.704960182564
2023-04-10 00:00:00 UTC,0.02187436091870889,546815.379579181,45734.99698187058
2023-04-11 00:00:00 UTC,0.021860292740587196,545674.429438898,44234.30236057819
2023-04-12 00:00:00 UTC,0.02181395396484176,546787.5906211637,45318.358478234964
2023-04-13 00:00:00 UTC,0.021842587502040437,546111.407699995,45299.604331531686
2023-04-14 00:00:00 UTC,0.0229785222471179,574341.9284264725,47970.513608476365
2023-04-15 00:00:00 UTC,0.028671033775494275,719933.653728913,82021.81709385558
2023-04-16 00:00:00 UTC,0.036144862824549435,905983.678390696,124528.41863755317
2023-04-17 00:00:00 UTC,0.06785048927776276,1696414.6617295153,343390.4746837101
2023-04-18 00:00:00 UTC,0.061485713251271085,1519149.6665293807,212713.81005352634
2023-04-19 00:00:00 UTC,0.07292473765076923,1819840.8471887622,176130.14990093882
2023-04-20 00:00:00 UTC,0.060154002477370606,1503070.971725604,168244.0684584327
2023-04-21 00:00:00 UTC,0.056930942703579915,1421041.3573370597,226048.8409550783
2023-04-22 00:00:00 UTC,0.05327053915471499,1331322.455182241,184994.6761419365
2023-04-23 00:00:00 UTC,0.054605594431124546,1367229.859319145,202059.54444010006
2023-04-24 00:00:00 UTC,0.05478906862609465,1367520.60669451,182267.17441090994
2023-04-25 00:00:00 UTC,0.055080917904713846,1376692.5042057955,177052.63467161928
2023-04-26 00:00:00 UTC,0.08507414634957132,2127908.2900513546,404517.80329830945
2023-04-27 00:00:00 UTC,0.10294799928866674,2575043.371090185,412317.53191304795
2023-04-28 00:00:00 UTC,0.13662219281173185,3414344.942141485,466197.5355387559
2023-04-29 00:00:00 UTC,0.12799988649219213,3201557.714902565,302481.38728404796
2023-04-30 00:00:00 UTC,0.1302321534725192,3258245.164424935,239267.55861081046
2023-05-01 00:00:00 UTC,0.14158216006499386,3542636.8643943323,249694.59313012243
2023-05-02 00:00:00 UTC,0.10570246419770499,2642281.705903245,192880.8384887217
2023-05-03 00:00:00 UTC,0.10116671606193046,2530803.362832,167354.63073250107
2023-05-04 00:00:00 UTC,0.10249213479386401,2562290.4040676923,189148.45010784888
2023-05-05 00:00:00 UTC,0.09963832608259662,2492068.644876233,203500.40474855102
2023-05-06 00:00:00 UTC,0.08855626903104728,2215132.049705587,159455.60018208445
2023-05-07 00:00:00 UTC,0.08285812229603176,2071536.0149839446,200927.62776137821
2023-05-08 00:00:00 UTC,0.09312159083767922,2319501.8622664777,158082.53227731297
2023-05-09 00:00:00 UTC,0.086378987569356,2157300.821863439,178249.2865393043
2023-05-10 00:00:00 UTC,0.08251031169338185,2067404.358917035,196274.30481251216
2023-05-11 00:00:00 UTC,0.08104631447860715,2026271.2540783642,153735.85760177168
2023-05-12 00:00:00 UTC,0.08085917704999315,2018299.4726067758,163375.46506534595
2023-05-13 00:00:00 UTC,0.08174610077707221,2044365.3383064608,167104.44329577568
2023-05-14 00:00:00 UTC,0.08948113246792612,2236166.3333526654,192322.07369575519
2023-05-15 00:00:00 UTC,0.08909130251249336,2214605.469120844,175726.3101616753
